image_path,label,source,group_id,fold
/kaggle/input/datasets/ashery/chexpert/train/patient19851/study1/view1_frontal.jpg,pathology,chex,patient19851,2
/kaggle/input/datasets/ashery/chexpert/train/patient19851/study3/view1_frontal.jpg,pathology,chex,patient19851,2
/kaggle/input/datasets/ashery/chexpert/train/patient19851/study2/view1_frontal.jpg,pathology,chex,patient19851,2
/kaggle/input/datasets/ashery/chexpert/train/patient19899/study1/view1_frontal.jpg,pathology,chex,patient19899,3
/kaggle/input/datasets/ashery/chexpert/train/patient19899/study1/view2_lateral.jpg,pathology,chex,patient19899,3
/kaggle/input/datasets/ashery/chexpert/train/patient19913/study1/view1_frontal.jpg,pathology,chex,patient19913,3
/kaggle/input/datasets/ashery/chexpert/train/patient19913/study1/view2_lateral.jpg,pathology,chex,patient19913,3
/kaggle/input/datasets/ashery/chexpert/train/patient19917/study1/view1_frontal.jpg,pathology,chex,patient19917,1
/kaggle/input/datasets/ashery/chexpert/train/patient19917/study1/view2_lateral.jpg,pathology,chex,patient19917,1
/kaggle/input/datasets/ashery/chexpert/train/patient19917/study3/view1_frontal.jpg,pathology,chex,patient19917,1
/kaggle/input/datasets/ashery/chexpert/train/patient19917/study3/view2_lateral.jpg,pathology,chex,patient19917,1
/kaggle/input/datasets/ashery/chexpert/train/patient19917/study2/view1_frontal.jpg,pathology,chex,patient19917,1
/kaggle/input/datasets/ashery/chexpert/train/patient19940/study2/view1_frontal.jpg,pathology,chex,patient19940,2
/kaggle/input/datasets/ashery/chexpert/train/patient19940/study1/view1_frontal.jpg,pathology,chex,patient19940,2
/kaggle/input/datasets/ashery/chexpert/train/patient19940/study3/view1_frontal.jpg,pathology,chex,patient19940,2
/kaggle/input/datasets/ashery/chexpert/train/patient19963/study4/view1_frontal.jpg,pathology,chex,patient19963,4
/kaggle/input/datasets/ashery/chexpert/train/patient19963/study4/view2_lateral.jpg,pathology,chex,patient19963,4
/kaggle/input/datasets/ashery/chexpert/train/patient19963/study1/view1_frontal.jpg,pathology,chex,patient19963,4
/kaggle/input/datasets/ashery/chexpert/train/patient19963/study3/view1_frontal.jpg,pathology,chex,patient19963,4
/kaggle/input/datasets/ashery/chexpert/train/patient19963/study2/view1_frontal.jpg,pathology,chex,patient19963,4
/kaggle/input/datasets/ashery/chexpert/train/patient19967/study1/view1_frontal.jpg,pathology,chex,patient19967,5
/kaggle/input/datasets/ashery/chexpert/train/patient19981/study1/view1_frontal.jpg,pathology,chex,patient19981,5
/kaggle/input/datasets/ashery/chexpert/train/patient20001/study1/view1_frontal.jpg,pathology,chex,patient20001,2
/kaggle/input/datasets/ashery/chexpert/train/patient20004/study1/view1_frontal.jpg,pathology,chex,patient20004,3
/kaggle/input/datasets/ashery/chexpert/train/patient20004/study2/view1_frontal.jpg,pathology,chex,patient20004,3
/kaggle/input/datasets/ashery/chexpert/train/patient20004/study3/view1_frontal.jpg,pathology,chex,patient20004,3
/kaggle/input/datasets/ashery/chexpert/train/patient20004/study4/view1_frontal.jpg,pathology,chex,patient20004,3
/kaggle/input/datasets/ashery/chexpert/train/patient20022/study1/view1_frontal.jpg,no_finding,chex,patient20022,4
/kaggle/input/datasets/ashery/chexpert/train/patient20022/study1/view2_lateral.jpg,no_finding,chex,patient20022,4
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study14/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study14/view2_lateral.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study3/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study7/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study5/view1_frontal.jpg,no_finding,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study2/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study1/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study10/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study8/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study4/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study11/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study6/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study9/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study13/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20058/study12/view1_frontal.jpg,pathology,chex,patient20058,1
/kaggle/input/datasets/ashery/chexpert/train/patient20084/study2/view1_frontal.jpg,pathology,chex,patient20084,2
/kaggle/input/datasets/ashery/chexpert/train/patient20084/study2/view2_lateral.jpg,pathology,chex,patient20084,2
/kaggle/input/datasets/ashery/chexpert/train/patient20084/study1/view1_frontal.jpg,pathology,chex,patient20084,2
/kaggle/input/datasets/ashery/chexpert/train/patient20087/study3/view1_frontal.jpg,pathology,chex,patient20087,4
/kaggle/input/datasets/ashery/chexpert/train/patient20087/study1/view1_frontal.jpg,pathology,chex,patient20087,4
/kaggle/input/datasets/ashery/chexpert/train/patient20087/study2/view1_frontal.jpg,pathology,chex,patient20087,4
/kaggle/input/datasets/ashery/chexpert/train/patient20124/study2/view1_frontal.jpg,pathology,chex,patient20124,4
/kaggle/input/datasets/ashery/chexpert/train/patient20124/study1/view1_frontal.jpg,pathology,chex,patient20124,4
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study1/view1_frontal.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study1/view2_lateral.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study3/view1_frontal.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study3/view2_lateral.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study2/view2_lateral.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20138/study2/view1_frontal.jpg,pathology,chex,patient20138,5
/kaggle/input/datasets/ashery/chexpert/train/patient20150/study1/view1_frontal.jpg,no_finding,chex,patient20150,5
/kaggle/input/datasets/ashery/chexpert/train/patient20156/study1/view1_frontal.jpg,pathology,chex,patient20156,3
/kaggle/input/datasets/ashery/chexpert/train/patient20156/study1/view2_lateral.jpg,pathology,chex,patient20156,3
/kaggle/input/datasets/ashery/chexpert/train/patient20156/study2/view1_frontal.jpg,pathology,chex,patient20156,3
/kaggle/input/datasets/ashery/chexpert/train/patient20156/study2/view2_lateral.jpg,pathology,chex,patient20156,3
/kaggle/input/datasets/ashery/chexpert/train/patient20163/study1/view1_frontal.jpg,pathology,chex,patient20163,4
/kaggle/input/datasets/ashery/chexpert/train/patient20163/study1/view2_frontal.jpg,pathology,chex,patient20163,4
/kaggle/input/datasets/ashery/chexpert/train/patient20163/study1/view3_lateral.jpg,pathology,chex,patient20163,4
/kaggle/input/datasets/ashery/chexpert/train/patient20199/study4/view1_frontal.jpg,pathology,chex,patient20199,4
/kaggle/input/datasets/ashery/chexpert/train/patient20199/study4/view2_lateral.jpg,pathology,chex,patient20199,4
/kaggle/input/datasets/ashery/chexpert/train/patient20199/study1/view1_frontal.jpg,no_finding,chex,patient20199,4
/kaggle/input/datasets/ashery/chexpert/train/patient20199/study2/view1_frontal.jpg,pathology,chex,patient20199,4
/kaggle/input/datasets/ashery/chexpert/train/patient20199/study3/view1_frontal.jpg,pathology,chex,patient20199,4
/kaggle/input/datasets/ashery/chexpert/train/patient20231/study1/view1_frontal.jpg,pathology,chex,patient20231,4
/kaggle/input/datasets/ashery/chexpert/train/patient20231/study1/view2_lateral.jpg,pathology,chex,patient20231,4
/kaggle/input/datasets/ashery/chexpert/train/patient20236/study1/view1_frontal.jpg,pathology,chex,patient20236,5
/kaggle/input/datasets/ashery/chexpert/train/patient20236/study1/view2_lateral.jpg,pathology,chex,patient20236,5
/kaggle/input/datasets/ashery/chexpert/train/patient20249/study1/view1_frontal.jpg,pathology,chex,patient20249,3
/kaggle/input/datasets/ashery/chexpert/train/patient20249/study1/view2_lateral.jpg,pathology,chex,patient20249,3
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study2/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study8/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study1/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study5/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study3/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study4/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study7/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20255/study6/view1_frontal.jpg,pathology,chex,patient20255,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study1/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study1/view2_lateral.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study2/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study7/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study14/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study9/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study5/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study13/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study8/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study4/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study12/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study10/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study11/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study6/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20262/study3/view1_frontal.jpg,pathology,chex,patient20262,1
/kaggle/input/datasets/ashery/chexpert/train/patient20274/study1/view1_frontal.jpg,pathology,chex,patient20274,1
/kaggle/input/datasets/ashery/chexpert/train/patient20274/study4/view1_frontal.jpg,pathology,chex,patient20274,1
/kaggle/input/datasets/ashery/chexpert/train/patient20274/study2/view1_frontal.jpg,pathology,chex,patient20274,1
/kaggle/input/datasets/ashery/chexpert/train/patient20274/study3/view1_frontal.jpg,pathology,chex,patient20274,1
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study11/view1_frontal.jpg,no_finding,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study4/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study8/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study10/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study3/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study2/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study6/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study14/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study15/view1_frontal.jpg,no_finding,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study9/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study1/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study13/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study5/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study12/view1_frontal.jpg,no_finding,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20296/study7/view1_frontal.jpg,pathology,chex,patient20296,2
/kaggle/input/datasets/ashery/chexpert/train/patient20297/study1/view1_frontal.jpg,pathology,chex,patient20297,4
/kaggle/input/datasets/ashery/chexpert/train/patient20297/study1/view2_lateral.jpg,pathology,chex,patient20297,4
/kaggle/input/datasets/ashery/chexpert/train/patient20315/study1/view1_frontal.jpg,no_finding,chex,patient20315,2
/kaggle/input/datasets/ashery/chexpert/train/patient20315/study1/view2_lateral.jpg,no_finding,chex,patient20315,2
/kaggle/input/datasets/ashery/chexpert/train/patient20341/study1/view1_frontal.jpg,pathology,chex,patient20341,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study9/view1_frontal.jpg,no_finding,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study9/view2_lateral.jpg,no_finding,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study8/view1_frontal.jpg,no_finding,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study8/view2_lateral.jpg,no_finding,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study10/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study12/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study5/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study11/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study7/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study1/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study14/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study14/view2_lateral.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study6/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study2/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study4/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study13/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20346/study3/view1_frontal.jpg,pathology,chex,patient20346,2
/kaggle/input/datasets/ashery/chexpert/train/patient20353/study1/view1_frontal.jpg,pathology,chex,patient20353,5
/kaggle/input/datasets/ashery/chexpert/train/patient20353/study2/view1_frontal.jpg,no_finding,chex,patient20353,5
/kaggle/input/datasets/ashery/chexpert/train/patient20364/study1/view1_frontal.jpg,pathology,chex,patient20364,3
/kaggle/input/datasets/ashery/chexpert/train/patient20364/study2/view1_frontal.jpg,pathology,chex,patient20364,3
/kaggle/input/datasets/ashery/chexpert/train/patient20364/study3/view1_frontal.jpg,pathology,chex,patient20364,3
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study3/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study3/view2_lateral.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study6/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study5/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study2/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study1/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study4/view2_lateral.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20384/study4/view1_frontal.jpg,pathology,chex,patient20384,1
/kaggle/input/datasets/ashery/chexpert/train/patient20396/study1/view1_frontal.jpg,pathology,chex,patient20396,2
/kaggle/input/datasets/ashery/chexpert/train/patient20396/study2/view1_frontal.jpg,pathology,chex,patient20396,2
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study6/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study6/view2_lateral.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study2/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study3/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study5/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study4/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20428/study1/view1_frontal.jpg,pathology,chex,patient20428,4
/kaggle/input/datasets/ashery/chexpert/train/patient20434/study1/view1_frontal.jpg,pathology,chex,patient20434,3
/kaggle/input/datasets/ashery/chexpert/train/patient20434/study1/view2_lateral.jpg,pathology,chex,patient20434,3
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study1/view1_frontal.jpg,pathology,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study6/view1_frontal.jpg,no_finding,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study6/view2_lateral.jpg,no_finding,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study3/view1_frontal.jpg,pathology,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study4/view1_frontal.jpg,pathology,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study2/view1_frontal.jpg,pathology,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20454/study5/view1_frontal.jpg,pathology,chex,patient20454,5
/kaggle/input/datasets/ashery/chexpert/train/patient20466/study1/view1_frontal.jpg,no_finding,chex,patient20466,4
/kaggle/input/datasets/ashery/chexpert/train/patient20480/study1/view1_frontal.jpg,pathology,chex,patient20480,4
/kaggle/input/datasets/ashery/chexpert/train/patient20480/study1/view2_lateral.jpg,pathology,chex,patient20480,4
/kaggle/input/datasets/ashery/chexpert/train/patient20480/study2/view1_frontal.jpg,pathology,chex,patient20480,4
/kaggle/input/datasets/ashery/chexpert/train/patient20480/study2/view2_lateral.jpg,pathology,chex,patient20480,4
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study5/view1_frontal.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study1/view1_frontal.jpg,pathology,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study1/view2_lateral.jpg,pathology,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study6/view1_frontal.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study6/view2_lateral.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study3/view1_frontal.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study3/view2_lateral.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study2/view1_frontal.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20485/study4/view1_frontal.jpg,no_finding,chex,patient20485,1
/kaggle/input/datasets/ashery/chexpert/train/patient20501/study1/view1_frontal.jpg,no_finding,chex,patient20501,4
/kaggle/input/datasets/ashery/chexpert/train/patient20511/study1/view1_frontal.jpg,no_finding,chex,patient20511,3
/kaggle/input/datasets/ashery/chexpert/train/patient20514/study1/view1_frontal.jpg,pathology,chex,patient20514,1
/kaggle/input/datasets/ashery/chexpert/train/patient20514/study3/view1_frontal.jpg,pathology,chex,patient20514,1
/kaggle/input/datasets/ashery/chexpert/train/patient20514/study2/view1_frontal.jpg,pathology,chex,patient20514,1
/kaggle/input/datasets/ashery/chexpert/train/patient20517/study1/view1_frontal.jpg,pathology,chex,patient20517,1
/kaggle/input/datasets/ashery/chexpert/train/patient20519/study1/view1_frontal.jpg,pathology,chex,patient20519,4
/kaggle/input/datasets/ashery/chexpert/train/patient20561/study2/view1_frontal.jpg,pathology,chex,patient20561,3
/kaggle/input/datasets/ashery/chexpert/train/patient20561/study2/view2_lateral.jpg,pathology,chex,patient20561,3
/kaggle/input/datasets/ashery/chexpert/train/patient20561/study1/view1_frontal.jpg,no_finding,chex,patient20561,3
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study2/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study5/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study9/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study8/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study4/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study11/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study7/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study6/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study1/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study10/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study3/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20569/study12/view1_frontal.jpg,pathology,chex,patient20569,4
/kaggle/input/datasets/ashery/chexpert/train/patient20611/study2/view1_frontal.jpg,no_finding,chex,patient20611,5
/kaggle/input/datasets/ashery/chexpert/train/patient20611/study2/view2_lateral.jpg,no_finding,chex,patient20611,5
/kaggle/input/datasets/ashery/chexpert/train/patient20611/study1/view1_frontal.jpg,pathology,chex,patient20611,5
/kaggle/input/datasets/ashery/chexpert/train/patient20611/study1/view2_lateral.jpg,pathology,chex,patient20611,5
/kaggle/input/datasets/ashery/chexpert/train/patient20632/study1/view1_frontal.jpg,pathology,chex,patient20632,3
/kaggle/input/datasets/ashery/chexpert/train/patient20632/study1/view2_lateral.jpg,pathology,chex,patient20632,3
/kaggle/input/datasets/ashery/chexpert/train/patient20632/study2/view1_frontal.jpg,pathology,chex,patient20632,3
/kaggle/input/datasets/ashery/chexpert/train/patient20648/study1/view1_frontal.jpg,pathology,chex,patient20648,5
/kaggle/input/datasets/ashery/chexpert/train/patient20650/study3/view1_frontal.jpg,no_finding,chex,patient20650,2
/kaggle/input/datasets/ashery/chexpert/train/patient20650/study3/view2_lateral.jpg,no_finding,chex,patient20650,2
/kaggle/input/datasets/ashery/chexpert/train/patient20650/study2/view1_frontal.jpg,pathology,chex,patient20650,2
/kaggle/input/datasets/ashery/chexpert/train/patient20650/study1/view1_frontal.jpg,pathology,chex,patient20650,2
/kaggle/input/datasets/ashery/chexpert/train/patient20650/study4/view1_frontal.jpg,pathology,chex,patient20650,2
/kaggle/input/datasets/ashery/chexpert/train/patient20651/study1/view1_frontal.jpg,pathology,chex,patient20651,1
/kaggle/input/datasets/ashery/chexpert/train/patient20651/study3/view1_frontal.jpg,pathology,chex,patient20651,1
/kaggle/input/datasets/ashery/chexpert/train/patient20651/study2/view1_frontal.jpg,pathology,chex,patient20651,1
/kaggle/input/datasets/ashery/chexpert/train/patient20651/study4/view1_frontal.jpg,pathology,chex,patient20651,1
/kaggle/input/datasets/ashery/chexpert/train/patient20721/study1/view1_frontal.jpg,pathology,chex,patient20721,3
/kaggle/input/datasets/ashery/chexpert/train/patient20721/study1/view2_lateral.jpg,pathology,chex,patient20721,3
/kaggle/input/datasets/ashery/chexpert/train/patient20721/study2/view1_frontal.jpg,pathology,chex,patient20721,3
/kaggle/input/datasets/ashery/chexpert/train/patient20721/study2/view2_lateral.jpg,pathology,chex,patient20721,3
/kaggle/input/datasets/ashery/chexpert/train/patient20748/study1/view1_frontal.jpg,pathology,chex,patient20748,2
/kaggle/input/datasets/ashery/chexpert/train/patient20748/study1/view2_lateral.jpg,pathology,chex,patient20748,2
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study14/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study14/view2_lateral.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study11/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study11/view2_lateral.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study13/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study4/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study2/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study7/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study8/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study6/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study1/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study10/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study9/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study3/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study5/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study15/view1_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study15/view2_frontal.jpg,pathology,chex,patient20762,4
/kaggle/input/datasets/ashery/chexpert/train/patient20762/study12/view1_frontal.jpg,pathology,chex,patient20762,4
